OBJECTID,UIDENTSTLA,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,IstRad,IstPKW,IstFuss,IstKrad,IstSonstig,LICHT,STRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
179857,9.17081E+18,9,6,72,124,2017,8,0,1,3,1,5,1,1,0,0,0,2,0,5.67303E+20,5.55115E+21,9.94124E+15,5.01087E+16
179858,9.17081E+18,9,6,73,114,2017,8,11,1,3,6,7,0,1,1,0,0,0,0,5.86215E+20,5.5761E+21,1.02113E+16,5.03307E+16
179859,9.17081E+18,9,6,76,136,2017,8,21,1,2,4,6,1,1,0,0,0,1,0,5.14354E+20,5.52804E+21,9.1999E+15,4.99045E+16
179860,9.17081E+18,9,5,72,111,2017,8,15,1,2,9,1,0,0,0,1,0,0,0,6.3518E+20,5.50597E+21,1.08743E+16,4.96911E+16
179861,9.17081E+18,9,5,72,133,2017,8,18,1,3,4,2,1,1,0,0,0,0,0,6.38035E+20,5.49876E+21,1.09113E+16,4.96256E+16
179862,9.17081E+18,9,5,76,143,2017,8,13,1,3,0,7,1,0,0,0,0,0,0,6.52387E+20,5.45725E+21,1.1094E+16,4.9249E+16
179863,9.17081E+18,9,5,74,112,2017,8,15,1,3,2,6,0,1,0,0,0,0,0,6.70396E+20,5.47281E+21,1.13479E+16,4.93842E+16
179864,9.17081E+18,9,5,64,0,2017,8,20,1,3,5,2,1,1,0,0,0,0,0,6.50554E+20,5.47919E+21,1.10771E+16,4.94467E+16
179865,9.17081E+18,9,5,64,0,2017,8,18,1,3,6,7,0,1,1,0,0,0,0,6.49301E+20,5.47662E+21,1.10588E+16,4.94239E+16
179866,9.17081E+18,9,5,71,217,2017,8,2,1,3,8,1,0,1,0,0,0,2,0,6.20994E+20,5.46884E+21,1.06663E+16,4.93602E+16
179867,9.17081E+18,9,4,64,0,2017,8,23,1,3,9,1,0,0,0,1,0,2,0,7.06621E+20,5.58014E+21,1.19036E+16,5.03371E+16
179868,9.17081E+18,9,4,76,177,2017,8,15,1,3,0,7,1,0,0,0,0,0,0,6.74388E+20,5.57395E+21,1.14483E+16,5.02919E+16
179869,9.17081E+18,9,3,74,122,2017,8,11,1,3,8,1,0,0,0,1,0,0,0,7.4063E+20,5.51329E+21,1.23388E+16,4.9724E+16
179870,9.17081E+18,9,3,72,126,2017,8,19,1,3,1,5,1,1,0,0,0,0,0,7.79572E+20,5.46905E+21,1.28467E+16,4.93101E+16
179871,9.17081E+18,9,3,62,0,2017,8,1,1,3,0,1,1,0,0,0,0,2,0,7.32218E+20,5.43076E+21,1.21742E+16,4.89861E+16
179872,9.17081E+18,9,3,71,144,2017,8,17,1,3,0,7,1,0,0,0,0,0,0,7.05072E+20,5.48483E+21,1.18313E+16,4.94814E+16
179873,9.17081E+18,9,3,76,170,2017,8,1,1,2,0,1,1,0,0,0,0,2,0,7.26059E+20,5.45972E+21,1.21064E+16,4.92485E+16
179874,9.17081E+18,9,2,71,119,2017,8,1,1,3,8,1,0,1,0,0,0,2,0,7.8699E+20,5.41528E+21,1.29104E+16,4.88241E+16
179875,9.17081E+18,9,2,75,120,2017,8,13,1,3,6,7,0,0,1,1,0,0,0,8.13792E+20,5.40236E+21,1.32647E+16,4.86953E+16
179876,9.17081E+18,9,1,73,118,2017,8,3,1,3,6,6,0,1,1,0,0,2,1,6.87274E+20,5.30662E+21,1.15051E+16,4.78856E+16
179877,9.17081E+18,9,1,82,124,2017,8,10,1,2,0,1,1,0,0,0,0,0,1,7.06413E+20,5.28051E+21,1.17484E+16,4.7645E+16
179878,9.17081E+18,9,1,76,139,2017,8,16,1,2,0,1,1,0,0,0,0,0,0,6.83125E+20,5.40957E+21,1.14944E+16,4.88121E+16
179879,9.17081E+18,9,1,86,143,2017,8,13,1,3,2,6,0,1,0,0,0,0,0,6.84934E+20,5.37819E+21,1.1505E+16,4.85296E+16
179880,9.17081E+18,9,1,79,111,2017,8,18,1,3,5,3,0,1,0,1,0,0,0,6.57337E+20,5.33882E+21,1.11168E+16,4.81831E+16
179881,9.17081E+18,9,1,79,121,2017,8,0,1,3,0,1,1,0,0,0,0,2,0,6.68028E+20,5.34037E+21,1.12611E+16,4.81943E+16
179882,9.17081E+18,9,1,77,117,2017,8,20,1,3,0,7,1,0,0,0,0,0,0,7.14269E+20,5.35553E+21,1.18903E+16,4.83166E+16
179883,9.17081E+18,9,1,62,0,2017,8,18,7,3,5,7,1,1,0,0,0,0,0,6.92332E+20,5.3317E+21,1.15839E+16,4.81095E+16
179884,9.17081E+18,9,1,84,141,2017,8,15,7,3,4,7,0,1,0,0,1,0,0,6.96458E+20,5.31277E+21,1.16306E+16,4.79381E+16
179885,9.17081E+18,9,1,62,0,2017,8,10,7,3,5,2,1,1,0,0,0,0,0,6.84596E+20,5.33502E+21,1.14815E+16,4.81416E+16
179886,9.17081E+18,9,1,62,0,2017,8,22,7,3,5,3,1,1,0,0,0,2,1,6.89508E+20,5.33259E+21,1.15464E+16,4.81184E+16
179887,9.17081E+18,9,1,88,120,2017,8,13,7,2,0,1,1,0,0,0,0,0,0,6.78473E+20,5.32824E+21,1.13964E+16,4.80824E+16
179888,9.17081E+18,9,1,62,0,2017,8,21,7,3,5,3,1,1,0,0,0,2,1,6.91725E+20,5.33469E+21,1.15771E+16,4.81365E+16
179889,9.17081E+18,9,1,84,131,2017,8,22,7,3,6,7,0,0,1,1,0,2,1,7.04804E+20,5.33775E+21,1.17542E+16,4.816E+16
179890,9.17081E+18,9,1,62,0,2017,8,16,7,2,6,4,0,1,1,0,0,0,0,6.86762E+20,5.33664E+21,1.15113E+16,4.81556E+16
179891,9.17081E+18,9,1,62,0,2017,8,17,7,3,1,7,1,1,0,0,0,0,0,6.94057E+20,5.34283E+21,1.16121E+16,4.8209E+16
179892,9.17081E+18,9,1,62,0,2017,8,19,7,3,0,6,1,0,0,0,0,1,1,6.90779E+20,5.33814E+21,1.15659E+16,4.81678E+16
179893,9.17081E+18,9,1,84,131,2017,8,20,7,3,0,1,1,0,0,0,0,0,0,7.04089E+20,5.33911E+21,1.17452E+16,4.81724E+16
179894,9.17081E+18,9,1,62,0,2017,8,13,7,3,8,7,0,1,0,0,0,0,0,6.93259E+20,5.33009E+21,1.15956E+16,4.80947E+16
179895,9.17081E+18,9,1,62,0,2017,8,6,7,2,0,7,1,0,0,0,0,0,0,6.88562E+20,5.33239E+21,1.15336E+16,4.81168E+16
179896,9.17081E+18,9,1,62,0,2017,8,2,7,2,0,1,1,0,0,0,0,2,0,6.91775E+20,5.33404E+21,1.15775E+16,4.81307E+16
179897,9.17081E+18,9,7,64,0,2017,8,9,7,3,1,7,1,1,0,0,0,0,0,5.87626E+20,5.31572E+21,1.01744E+16,4.79888E+16
179898,9.17081E+18,9,7,63,0,2017,8,1,7,3,1,5,0,1,0,1,0,2,0,5.98741E+20,5.28615E+21,1.03166E+16,4.77212E+16
179899,9.17081E+18,9,7,79,184,2017,8,3,7,3,0,7,0,1,0,0,0,2,0,6.15865E+20,5.40364E+21,1.0577E+16,4.8775E+16
179900,9.17081E+18,9,7,72,163,2017,8,16,7,3,0,1,0,0,0,1,0,0,0,6.4003E+20,5.34776E+21,1.0887E+16,4.82675E+16
179901,9.17081E+18,9,7,72,163,2017,8,1,7,3,9,1,1,0,0,0,0,2,0,6.38581E+20,5.34785E+21,1.08675E+16,4.82687E+16
179902,9.17081E+18,9,7,61,0,2017,8,15,7,3,5,3,0,1,0,0,0,0,0,6.38656E+20,5.36071E+21,1.08728E+16,4.83843E+16
179903,9.17081E+18,9,7,61,0,2017,8,14,7,3,5,3,1,1,0,0,0,0,0,6.39427E+20,5.35998E+21,1.08829E+16,4.83775E+16
179904,9.17081E+18,9,7,61,0,2017,8,11,7,3,5,3,1,1,0,0,0,0,0,6.39388E+20,5.36005E+21,1.08824E+16,4.83782E+16
179905,9.17081E+18,9,7,61,0,2017,8,11,7,3,0,7,1,0,0,0,0,0,0,6.39706E+20,5.35883E+21,1.08863E+16,4.83672E+16
179906,9.17081E+18,9,6,63,0,2017,8,20,7,3,4,2,0,1,0,0,0,0,0,5.69223E+20,5.51848E+21,9.96221E+15,4.98148E+16
179907,9.17081E+18,9,6,63,0,2017,8,19,7,3,0,1,1,0,0,0,0,0,0,5.69152E+20,5.51568E+21,9.96072E+15,4.97896E+16
179908,9.17081E+18,9,6,77,203,2017,8,10,7,3,0,1,1,1,0,0,0,0,0,5.59546E+20,5.52833E+21,9.82923E+15,4.99044E+16
179909,9.17081E+18,9,6,78,150,2017,8,12,7,2,3,6,1,1,0,0,0,0,0,5.90732E+20,5.53469E+21,1.02649E+16,4.99577E+16
179910,9.17081E+18,9,5,72,132,2017,8,13,7,3,0,1,0,1,0,1,0,0,0,6.35964E+20,5.49211E+21,1.08803E+16,4.95663E+16
179911,9.17081E+18,9,5,62,0,2017,8,13,7,3,4,2,1,1,0,0,0,0,0,6.42397E+20,5.49555E+21,1.09705E+16,4.95958E+16
179912,9.17081E+18,9,5,65,0,2017,8,16,7,2,0,7,1,0,0,0,0,0,0,6.46681E+20,5.46409E+21,1.10181E+16,4.93119E+16
179913,9.17081E+18,9,5,63,0,2017,8,11,7,3,5,2,0,1,0,0,0,0,0,6.42325E+20,5.48243E+21,1.09648E+16,4.94779E+16
179914,9.17081E+18,9,5,64,0,2017,8,2,7,3,6,7,0,1,1,0,0,2,0,6.52967E+20,5.48252E+21,1.11116E+16,4.9476E+16
179915,9.17081E+18,9,5,64,0,2017,8,14,7,3,5,7,1,1,0,0,0,0,0,6.48803E+20,5.48033E+21,1.10534E+16,4.94574E+16
179916,9.17081E+18,9,5,73,127,2017,8,13,7,3,0,1,1,0,0,0,0,0,0,6.45013E+20,5.47591E+21,1.09995E+16,4.94186E+16
179917,9.17081E+18,9,5,77,177,2017,8,16,7,3,5,3,1,0,0,0,0,0,0,6.43684E+20,5.43168E+21,1.09653E+16,4.90212E+16
179918,9.17081E+18,9,5,77,140,2017,8,13,7,3,5,7,1,1,0,0,0,0,0,6.26805E+20,5.42649E+21,1.0733E+16,4.89783E+16
179919,9.17081E+18,9,5,71,180,2017,8,14,7,3,0,1,1,0,0,0,0,0,0,6.30215E+20,5.46097E+21,1.07907E+16,4.92876E+16
179920,9.17081E+18,9,5,75,112,2017,8,16,7,2,5,3,1,1,0,0,0,0,0,6.03205E+20,5.4842E+21,1.04254E+16,4.95016E+16
179921,9.17081E+18,9,5,61,0,2017,8,19,7,3,5,2,1,1,0,0,0,0,0,6.15582E+20,5.46203E+21,1.05898E+16,4.93001E+16
179922,9.17081E+18,9,4,71,165,2017,8,18,7,3,5,3,0,1,0,0,0,0,0,6.28472E+20,5.53284E+21,1.07902E+16,4.99341E+16
179923,9.17081E+18,9,3,63,0,2017,8,9,7,3,0,1,1,0,0,0,0,0,0,7.28877E+20,5.50763E+21,1.21727E+16,4.96777E+16
179924,9.17081E+18,9,3,62,0,2017,8,18,7,3,0,2,1,0,0,0,1,0,0,7.26521E+20,5.43496E+21,1.20988E+16,4.90259E+16
179925,9.17081E+18,9,3,76,119,2017,8,18,7,3,0,7,1,0,0,0,0,0,0,7.22397E+20,5.45435E+21,1.20531E+16,4.92015E+16
179926,9.17081E+18,9,2,63,0,2017,8,15,7,3,0,3,1,1,0,0,0,0,0,7.63176E+20,5.41964E+21,1.25894E+16,4.88738E+16
179927,9.17081E+18,9,2,76,117,2017,8,19,7,3,2,6,1,0,0,0,0,0,0,7.9924E+20,5.44317E+21,1.30973E+16,4.90686E+16
179928,9.17081E+18,9,2,77,116,2017,8,15,7,2,8,7,1,0,0,0,0,0,0,7.77937E+20,5.36717E+21,1.27551E+16,4.83964E+16
179929,9.17081E+18,9,2,74,184,2017,8,12,7,3,0,1,1,1,0,0,0,0,0,7.4658E+20,5.37416E+21,1.23363E+16,4.84722E+16
179930,9.17081E+18,9,2,74,124,2017,8,16,7,3,0,1,1,0,0,0,0,0,0,7.22325E+20,5.37519E+21,1.20092E+16,4.84904E+16
179931,9.17081E+18,9,1,80,134,2017,8,17,7,2,0,7,1,0,0,0,0,0,0,6.62145E+20,5.28629E+21,1.11616E+16,4.77096E+16
179932,9.17081E+18,9,1,80,122,2017,8,16,7,3,0,1,0,0,0,0,1,0,0,6.6484E+20,5.25883E+21,1.11872E+16,4.7462E+16
179933,9.17081E+18,9,1,71,112,2017,8,17,7,2,0,1,1,0,0,0,0,0,0,7.84104E+20,5.34107E+21,1.28207E+16,4.81593E+16
179934,9.17081E+18,9,1,82,137,2017,8,11,7,3,0,1,1,0,0,0,0,0,0,7.08596E+20,5.31031E+21,1.17917E+16,4.79121E+16
179935,9.17081E+18,9,1,87,169,2017,8,10,7,3,0,7,1,0,0,0,1,0,0,7.36667E+20,5.29904E+21,1.21607E+16,4.78011E+16
179936,9.17081E+18,9,1,82,129,2017,8,13,7,3,0,1,1,0,0,0,0,0,0,7.07747E+20,5.28367E+21,1.17676E+16,4.7673E+16
179937,9.17081E+18,9,1,82,111,2017,8,21,7,2,0,1,0,0,0,1,0,2,0,7.04419E+20,5.28803E+21,1.17254E+16,4.77133E+16
179938,9.17081E+18,9,1,61,0,2017,8,16,7,3,0,1,1,0,0,0,0,0,0,6.78313E+20,5.4041E+21,1.14266E+16,4.87643E+16
179939,9.17081E+18,9,1,61,0,2017,8,9,7,3,5,2,0,1,0,0,0,0,0,6.78487E+20,5.40387E+21,1.14288E+16,4.87622E+16
179940,9.17081E+18,9,1,76,124,2017,8,19,7,3,5,3,0,1,0,0,1,0,0,6.70178E+20,5.4107E+21,1.13187E+16,4.88259E+16
179941,9.17081E+18,9,1,88,113,2017,8,19,7,2,0,1,1,0,0,0,0,0,0,6.77314E+20,5.31708E+21,1.13763E+16,4.79825E+16
179942,9.17081E+18,9,1,79,123,2017,8,16,7,3,1,3,1,1,0,0,0,0,0,6.76131E+20,5.33392E+21,1.13674E+16,4.81341E+16
179943,9.17081E+18,9,1,79,121,2017,8,18,7,3,0,7,1,0,0,0,0,0,0,6.65225E+20,5.33672E+21,1.1222E+16,4.81623E+16
179944,9.17081E+18,9,1,74,122,2017,8,14,7,2,5,3,0,1,0,0,0,0,0,6.82812E+20,5.35169E+21,1.14647E+16,4.8292E+16
179945,9.17081E+18,9,1,78,120,2017,8,21,7,3,0,1,1,0,0,0,0,1,0,6.94532E+20,5.35222E+21,1.16228E+16,4.82933E+16
179946,9.17081E+18,9,1,75,135,2017,8,15,7,2,0,7,1,0,0,0,0,0,0,7.0962E+20,5.33921E+21,1.18196E+16,4.81716E+16
179947,9.17081E+18,9,1,78,143,2017,8,11,7,2,0,1,1,0,0,0,0,0,0,7.16777E+20,5.37333E+21,1.19333E+16,4.84757E+16
179948,9.17081E+18,9,1,78,124,2017,8,22,7,3,0,1,1,0,0,0,0,2,0,7.01864E+20,5.36399E+21,1.17272E+16,4.83967E+16
179949,9.17081E+18,9,1,77,118,2017,8,11,7,3,5,3,1,1,0,0,0,0,0,7.07952E+20,5.34424E+21,1.17996E+16,4.82173E+16
179950,9.17081E+18,9,1,77,116,2017,8,3,7,2,8,1,1,0,0,0,0,2,0,7.1396E+20,5.36029E+21,1.18885E+16,4.83595E+16
179951,9.1708E+18,9,1,62,0,2017,8,17,6,3,2,6,0,1,0,0,0,0,0,6.90491E+20,5.33725E+21,1.15617E+16,4.816E+16
179952,9.1708E+18,9,1,62,0,2017,8,20,6,3,5,2,1,0,0,0,0,0,0,6.85217E+20,5.33383E+21,1.14893E+16,4.81308E+16
179953,9.1708E+18,9,1,62,0,2017,8,0,6,3,6,7,0,1,1,0,0,2,1,6.9051E+20,5.33505E+21,1.15609E+16,4.81402E+16
179954,9.1708E+18,9,1,62,0,2017,8,21,6,2,5,3,0,1,0,0,0,2,0,6.9101E+20,5.3359E+21,1.1568E+16,4.81476E+16
179955,9.1708E+18,9,1,62,0,2017,8,10,6,3,2,6,0,1,0,0,0,0,0,6.93709E+20,5.33223E+21,1.16026E+16,4.81138E+16
179956,9.1708E+18,9,1,62,0,2017,8,17,6,3,0,7,1,0,0,0,0,0,0,6.93376E+20,5.3393E+21,1.16014E+16,4.81775E+16
179957,9.1708E+18,9,1,62,0,2017,8,19,6,3,6,4,1,0,1,0,0,0,0,6.89024E+20,5.33717E+21,1.15419E+16,4.81596E+16
179958,9.1708E+18,9,1,62,0,2017,8,16,6,3,2,6,0,1,0,0,1,0,0,6.87366E+20,5.33031E+21,1.15166E+16,4.80984E+16
179959,9.1708E+18,9,1,62,0,2017,8,11,6,3,0,7,1,0,0,0,0,0,0,6.87035E+20,5.33024E+21,1.15122E+16,4.80979E+16
179960,9.1708E+18,9,1,62,0,2017,8,12,6,3,6,4,0,0,1,1,0,0,0,6.91671E+20,5.33375E+21,1.1576E+16,4.81281E+16
179961,9.1708E+18,9,1,62,0,2017,8,13,6,3,2,6,0,1,0,1,0,0,0,6.92672E+20,5.33419E+21,1.15896E+16,4.81317E+16
179962,9.1708E+18,9,1,62,0,2017,8,9,6,3,0,5,1,1,0,0,0,0,0,6.88498E+20,5.32816E+21,1.15309E+16,4.80789E+16
179963,9.1708E+18,9,1,62,0,2017,8,12,6,3,5,2,1,1,0,0,0,0,0,6.90904E+20,5.33324E+21,1.15654E+16,4.81238E+16
179964,9.1708E+18,9,7,75,152,2017,8,15,6,3,5,7,1,0,0,1,0,0,0,5.77456E+20,5.35285E+21,1.00449E+16,4.83241E+16
179965,9.1708E+18,9,7,75,135,2017,8,16,6,3,6,4,0,0,1,0,1,0,0,5.74569E+20,5.35987E+21,1.00072E+16,4.83876E+16
179966,9.1708E+18,9,7,74,178,2017,8,18,6,3,5,3,0,1,0,0,0,0,0,6.06725E+20,5.36473E+21,1.04427E+16,4.84267E+16
179967,9.1708E+18,9,7,63,0,2017,8,17,6,3,2,6,0,1,0,1,0,0,0,5.99914E+20,5.28607E+21,1.03322E+16,4.77202E+16
179968,9.1708E+18,9,7,80,139,2017,8,22,6,3,0,1,1,0,0,0,0,2,0,5.97165E+20,5.2629E+21,1.02904E+16,4.75123E+16
179969,9.1708E+18,9,7,76,112,2017,8,17,6,2,4,6,0,1,0,0,0,0,0,5.75275E+20,5.27795E+21,1.00024E+16,4.76505E+16
179970,9.1708E+18,9,7,79,194,2017,8,23,6,3,8,7,1,0,0,0,0,2,0,6.0949E+20,5.41247E+21,1.04926E+16,4.88556E+16
179971,9.1708E+18,9,7,79,194,2017,8,8,6,3,1,5,0,1,0,1,0,0,0,6.09635E+20,5.41207E+21,1.04945E+16,4.88519E+16
179972,9.1708E+18,9,7,73,144,2017,8,16,6,3,9,1,1,0,0,0,0,0,0,6.05816E+20,5.38091E+21,1.04345E+16,4.85723E+16
179973,9.1708E+18,9,7,61,0,2017,8,7,6,3,5,3,1,1,0,0,0,0,1,6.4116E+20,5.35364E+21,1.09042E+16,4.83202E+16
179974,9.1708E+18,9,7,61,0,2017,8,16,6,3,0,1,1,0,0,0,0,0,0,6.40352E+20,5.35854E+21,1.08949E+16,4.83644E+16
179975,9.1708E+18,9,7,61,0,2017,8,13,6,3,6,4,0,0,1,1,0,0,0,6.3947E+20,5.36008E+21,1.08835E+16,4.83784E+16
179976,9.1708E+18,9,6,63,0,2017,8,14,6,3,5,3,0,1,0,0,0,0,0,5.68891E+20,5.51573E+21,9.95711E+15,4.97901E+16
179977,9.1708E+18,9,6,63,0,2017,8,10,6,3,5,2,0,1,0,1,0,0,0,5.6755E+20,5.51517E+21,9.93839E+15,4.97852E+16
179978,9.1708E+18,9,6,63,0,2017,8,16,6,3,4,6,0,0,0,1,0,0,0,5.63201E+20,5.5189E+21,9.87859E+15,4.98192E+16
179979,9.1708E+18,9,6,63,0,2017,8,9,6,2,1,5,1,1,0,0,0,0,0,5.66045E+20,5.51606E+21,9.91764E+15,4.97934E+16
179980,9.1708E+18,9,6,74,163,2017,8,12,6,3,1,1,0,1,0,0,0,0,0,6.1152E+20,5.53871E+21,1.05558E+16,4.99903E+16
179981,9.1708E+18,9,6,72,114,2017,8,7,6,3,6,4,0,1,1,0,0,0,0,5.77118E+20,5.56089E+21,1.00805E+16,5.01951E+16
179982,9.1708E+18,9,6,78,135,2017,8,18,6,3,4,2,0,1,0,0,0,0,0,5.9187E+20,5.54168E+21,1.02825E+16,5.00204E+16
179983,9.1708E+18,9,6,62,0,2017,8,16,6,3,3,6,0,1,0,0,1,0,0,5.86946E+20,5.54337E+21,1.02141E+16,5.00363E+16
179984,9.1708E+18,9,5,62,0,2017,8,22,6,2,0,7,1,0,0,0,1,2,0,6.4167E+20,5.49504E+21,1.09603E+16,4.95913E+16
179985,9.1708E+18,9,5,62,0,2017,8,8,6,3,4,2,1,1,0,0,0,0,0,6.45204E+20,5.49499E+21,1.10091E+16,4.959E+16
179986,9.1708E+18,9,5,76,143,2017,8,18,6,2,0,3,0,1,0,1,0,0,0,6.52255E+20,5.46013E+21,1.10932E+16,4.9275E+16
179987,9.1708E+18,9,5,74,132,2017,8,14,6,2,5,3,1,1,0,0,0,0,0,6.75778E+20,5.48593E+21,1.14278E+16,4.95005E+16
179988,9.1708E+18,9,5,64,0,2017,8,19,6,3,0,2,0,1,0,0,1,0,0,6.49964E+20,5.47984E+21,1.10692E+16,4.94527E+16
179989,9.1708E+18,9,5,64,0,2017,8,21,6,2,3,6,0,1,0,0,0,2,0,6.53382E+20,5.47587E+21,1.11148E+16,4.94161E+16
179990,9.1708E+18,9,5,64,0,2017,8,22,6,2,3,6,1,0,0,0,0,2,0,6.51215E+20,5.4799E+21,1.10865E+16,4.94529E+16
179991,9.1708E+18,9,5,64,0,2017,8,12,6,3,5,5,1,1,0,0,0,0,0,6.51162E+20,5.48219E+21,1.10866E+16,4.94735E+16
179992,9.1708E+18,9,5,64,0,2017,8,15,6,3,0,3,0,0,0,0,1,0,0,6.54613E+20,5.47463E+21,1.11313E+16,4.94047E+16
179993,9.1708E+18,9,5,64,0,2017,8,14,6,3,1,1,1,1,0,0,0,0,0,6.52002E+20,5.47774E+21,1.10965E+16,4.94333E+16
179994,9.1708E+18,9,5,61,0,2017,8,16,6,3,8,6,0,1,0,1,0,0,0,6.1077E+20,5.46389E+21,1.05242E+16,4.93177E+16
179995,9.1708E+18,9,4,75,169,2017,8,16,6,3,5,3,1,1,0,0,0,0,0,6.86778E+20,5.57323E+21,1.16217E+16,5.02817E+16
179996,9.1708E+18,9,4,75,136,2017,8,10,6,2,5,3,0,1,0,0,0,0,0,6.93749E+20,5.56822E+21,1.17169E+16,5.02343E+16
179997,9.1708E+18,9,4,76,145,2017,8,20,6,3,6,2,0,1,1,0,0,0,0,6.68416E+20,5.57099E+21,1.13632E+16,5.0267E+16
179998,9.1708E+18,9,4,73,141,2017,8,16,6,3,0,1,1,0,0,0,0,0,0,6.4062E+20,5.57348E+21,1.09744E+16,5.02967E+16
179999,9.1708E+18,9,4,72,176,2017,8,22,6,3,0,1,0,0,0,1,0,2,0,6.66479E+20,5.52874E+21,1.13177E+16,4.98879E+16
180000,9.1708E+18,9,4,74,134,2017,8,13,6,3,5,3,1,1,0,0,0,0,0,6.46175E+20,5.50593E+21,1.10266E+16,4.96882E+16
180001,9.1708E+18,9,4,71,133,2017,8,17,6,3,0,1,0,0,0,1,0,0,0,6.29297E+20,5.54374E+21,1.08054E+16,5.00319E+16
180002,9.1708E+18,9,3,75,174,2017,8,13,6,3,5,3,0,1,0,1,0,0,0,7.33318E+20,5.43097E+21,1.21893E+16,4.89875E+16
180003,9.1708E+18,9,3,62,0,2017,8,13,6,3,1,6,0,1,0,0,1,0,0,7.28669E+20,5.43229E+21,1.21266E+16,4.90011E+16
180004,9.1708E+18,9,3,62,0,2017,8,1,6,3,0,7,1,0,0,0,0,2,0,7.26541E+20,5.43507E+21,1.20991E+16,4.90269E+16
180005,9.1708E+18,9,3,72,116,2017,8,11,6,3,2,6,0,1,0,0,0,0,0,7.66125E+20,5.45907E+21,1.26554E+16,4.92265E+16
180006,9.1708E+18,9,2,63,0,2017,8,21,6,3,5,3,0,1,0,1,0,1,0,7.64411E+20,5.42042E+21,1.26067E+16,4.88803E+16
180007,9.1708E+18,9,2,63,0,2017,8,6,6,3,5,3,1,1,0,0,0,0,1,7.62547E+20,5.41852E+21,1.25801E+16,4.8864E+16
180008,9.1708E+18,9,2,75,116,2017,8,15,6,2,5,3,1,1,0,0,0,0,0,8.20157E+20,5.36399E+21,1.33215E+16,4.83479E+16
180009,9.1708E+18,9,2,74,184,2017,8,5,6,3,0,1,0,0,0,1,0,0,1,7.47793E+20,5.37163E+21,1.23512E+16,4.8449E+16
180010,9.1708E+18,9,2,61,0,2017,8,19,6,3,0,1,1,0,0,0,0,0,0,7.33075E+20,5.38175E+21,1.21582E+16,4.85455E+16
180011,9.1708E+18,9,1,90,157,2017,8,16,6,3,0,4,0,0,0,0,1,0,0,6.59187E+20,5.30146E+21,1.11278E+16,4.78468E+16
180012,9.1708E+18,9,1,73,131,2017,8,13,6,3,4,6,1,0,0,1,0,0,0,6.80405E+20,5.27426E+21,1.13999E+16,4.75967E+16
180013,9.1708E+18,9,1,73,112,2017,8,18,6,3,1,6,0,1,0,0,0,0,0,6.91736E+20,5.29265E+21,1.15585E+16,4.77587E+16
180014,9.1708E+18,9,1,89,120,2017,8,18,6,3,5,3,0,1,0,0,0,0,0,7.5545E+20,5.29903E+21,1.24111E+16,4.77939E+16
180015,9.1708E+18,9,1,63,0,2017,8,13,6,3,2,6,0,1,0,0,1,0,0,7.32798E+20,5.30687E+21,1.21133E+16,4.78729E+16
180016,9.1708E+18,9,1,63,0,2017,8,11,6,2,0,1,1,0,0,0,0,0,0,7.3226E+20,5.30521E+21,1.21052E+16,4.78582E+16
180017,9.1708E+18,9,1,87,121,2017,8,13,6,2,0,1,1,0,0,0,0,0,0,7.53501E+20,5.30881E+21,1.23909E+16,4.78826E+16
180018,9.1708E+18,9,1,82,116,2017,8,11,6,3,0,1,1,1,0,0,0,0,0,7.05725E+20,5.29541E+21,1.17463E+16,4.77792E+16
180019,9.1708E+18,9,1,85,158,2017,8,10,6,3,0,1,1,0,0,0,0,0,1,6.67198E+20,5.38143E+21,1.12663E+16,4.85637E+16
180020,9.1708E+18,9,1,61,0,2017,8,12,6,3,5,7,0,1,0,0,0,0,0,6.75406E+20,5.40544E+21,1.13876E+16,4.87772E+16
180021,9.1708E+18,9,1,81,143,2017,8,19,6,3,0,7,1,0,0,0,0,0,0,6.3622E+20,5.31539E+21,1.08253E+16,4.79773E+16
180022,9.1708E+18,9,1,81,145,2017,8,13,6,3,5,3,0,1,0,0,0,0,0,6.47625E+20,5.33003E+21,1.09831E+16,4.81064E+16
180023,9.1708E+18,9,1,79,121,2017,8,14,6,3,5,3,0,1,0,0,0,0,0,6.67753E+20,5.33898E+21,1.12568E+16,4.81819E+16
180024,9.1708E+18,9,1,79,121,2017,8,12,6,3,0,2,1,1,0,0,0,0,0,6.65225E+20,5.33671E+21,1.1222E+16,4.81621E+16
180025,9.1708E+18,9,1,74,115,2017,8,22,6,3,4,2,1,1,0,0,0,2,0,6.80525E+20,5.34813E+21,1.14324E+16,4.82606E+16
180026,9.1708E+18,9,1,75,132,2017,8,15,6,3,1,5,1,1,0,0,0,0,0,7.0655E+20,5.33198E+21,1.17748E+16,4.81076E+16
180027,9.1708E+18,9,1,78,124,2017,8,6,6,3,0,1,1,0,0,0,0,1,1,7.00453E+20,5.36067E+21,1.17066E+16,4.83673E+16
180028,9.1708E+18,9,1,62,0,2017,8,21,5,3,5,3,1,1,0,0,0,2,0,6.88711E+20,5.33614E+21,1.15373E+16,4.81505E+16
